Station,Event,Sensor File,Peak Acceleration (cm/s²),Peak Velocity (cm/s),Arias Intensity (m/s)
24260,Ridgecrest Earthquake of 04 Jul 2019,GM_Y_32_8_38443183.V2,36.296,5.019,0.05029490204191475
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_9_10736069.V2,11.788,1.455,0.00854072354641979
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_5_10736069.V2,7.406,0.742,0.0017926060462818288
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_6_10736069.V2,8.362,0.78,0.0023144611350086187
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_3_10736069.V2,4.479,0.441,0.0004999865104858048
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_32_10_10736069.V2,27.826,2.637,0.021609153638168156
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Z_32_1_10736069.V2,2.38,0.176,0.00018292579473150517
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_12_10736069.V2,15.7,1.868,0.01375527344765224
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_32_2_10736069.V2,4.95,0.501,0.0007358804530544136
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_32_7_10736069.V2,19.819,2.194,0.014754620518782364
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_8_10736069.V2,12.804,1.487,0.006965184852939449
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_32_4_10736069.V2,13.544,1.219,0.0038799642952284173
24260,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_32_11_10736069.V2,14.153,1.779,0.010713991917343539
24260,South El Monte Earthquake of 18 Sep 2020,GM_Z_32_1_38695658.V2,24.728,0.704,0.003390016713520813
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_3_38695658.V2,54.632,1.436,0.006791371657598912
24260,South El Monte Earthquake of 18 Sep 2020,GM_X_32_10_38695658.V2,70.311,4.08,0.048121044164547745
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_6_38695658.V2,49.505,2.129,0.02654429687559501
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_5_38695658.V2,40.191,1.568,0.013872746321496236
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_9_38695658.V2,36.713,1.83,0.012368812572829848
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_11_38695658.V2,52.889,2.276,0.021378392399489757
24260,South El Monte Earthquake of 18 Sep 2020,GM_X_32_4_38695658.V2,103.834,4.537,0.0960103152517941
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_8_38695658.V2,30.302,1.995,0.009142361372412817
24260,South El Monte Earthquake of 18 Sep 2020,GM_X_32_7_38695658.V2,43.119,1.987,0.013398231749250982
24260,South El Monte Earthquake of 18 Sep 2020,GM_X_32_2_38695658.V2,78.41,3.741,0.01951305920057301
24260,South El Monte Earthquake of 18 Sep 2020,GM_Y_32_12_38695658.V2,39.97,2.886,0.022170170560310357
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_5_15481673.V2,25.408,1.295,0.009828209716115196
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_9_15481673.V2,28.638,3.693,0.031636305246775034
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_3_15481673.V2,13.657,1.131,0.002868782515288548
24260,La Habra Earthquake of 28 Mar 2014,GM_X_32_10_15481673.V2,70.702,8.759,0.2180152595220632
24260,La Habra Earthquake of 28 Mar 2014,GM_Z_32_1_15481673.V2,7.163,0.512,0.0012582650036987997
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_6_15481673.V2,33.995,2.124,0.0164993621077631
24260,La Habra Earthquake of 28 Mar 2014,GM_X_32_7_15481673.V2,60.341,7.819,0.1513857856965945
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_8_15481673.V2,20.829,2.301,0.017282541872271604
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_12_15481673.V2,37.892,4.431,0.05487587561935914
24260,La Habra Earthquake of 28 Mar 2014,GM_X_32_2_15481673.V2,19.641,2.514,0.0070690242182554095
24260,La Habra Earthquake of 28 Mar 2014,GM_Y_32_11_15481673.V2,34.79,2.623,0.030830885815585865
24260,La Habra Earthquake of 28 Mar 2014,GM_X_32_4_15481673.V2,41.665,4.805,0.04273951162764868
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_9_14601172.V2,82.141,3.324,0.03346967775237176
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_38_13_14601172.V2,50.537,2.737,0.02709761417719633
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_5_14601172.V2,67.526,2.484,0.004887388935551238
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_6_14601172.V2,64.746,2.486,0.008141765360703324
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_3_14601172.V2,54.206,2.377,0.003845062941940086
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_38_10_14601172.V2,40.806,1.981,0.01768859870511163
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_15_14601172.V2,111.857,5.109,0.09802058830305785
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_12_14601172.V2,68.765,4.144,0.05792490103217181
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_38_7_14601172.V2,41.164,1.707,0.009912232000701812
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_8_14601172.V2,79.536,2.528,0.014616098694114803
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_14_14601172.V2,104.071,5.308,0.0519913837800239
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_2_14601172.V2,62.459,2.439,0.004356599176478883
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_38_4_14601172.V2,36.531,0.994,0.0033838752858258822
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_X_38_1_14601172.V2,31.35,0.95,0.002812649855998706
24454,Whittier Narrows Area  Earthquake of 16 Mar 2010,GM_Y_38_11_14601172.V2,72.677,3.781,0.02597692857761507
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_5_14607652.V2,25.284,3.26,0.020774488410938433
23481,Calexico Earthquake of 04 Apr 2010,GM_X_21_13_14607652.V2,10.929,5.112,0.012486135525269263
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_9_14607652.V2,14.032,2.402,0.006564955181175139
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_3_14607652.V2,30.7,4.832,0.028642988281522546
23481,Calexico Earthquake of 04 Apr 2010,GM_X_21_10_14607652.V2,18.195,6.049,0.030289419734516102
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_6_14607652.V2,27.942,2.818,0.02090734530998261
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_8_14607652.V2,10.461,5.117,0.01220028799422715
23481,Calexico Earthquake of 04 Apr 2010,GM_X_21_12_14607652.V2,17.958,5.411,0.016782514103711982
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_4_14607652.V2,39.413,3.595,0.02714915612898886
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_7_14607652.V2,20.927,2.884,0.015897765074803154
23481,Calexico Earthquake of 04 Apr 2010,GM_X_21_11_14607652.V2,17.216,5.751,0.018975781399731734
23481,Calexico Earthquake of 04 Apr 2010,GM_Y_21_2_14607652.V2,38.398,5.812,0.0369983118245139
23481,Cabazon Earthquake of 08 May 2018,GM_X_21_12_38167848.V2,31.248,1.236,0.00871539772210686
23481,Cabazon Earthquake of 08 May 2018,GM_Y_21_2_38167848.V2,26.474,1.278,0.004823261012794485
23481,Cabazon Earthquake of 08 May 2018,GM_Y_21_7_38167848.V2,30.508,1.559,0.009357428227724599
23481,Cabazon Earthquake of 08 May 2018,GM_Y_21_9_38167848.V2,30.375,1.434,0.008613377235660523
23481,Cabazon Earthquake of 08 May 2018,GM_X_21_13_38167848.V2,33.966,1.215,0.008021099884626404
23481,Cabazon Earthquake of 08 May 2018,GM_Y_21_6_38167848.V2,37.131,1.466,0.010929226935818374
23481,Cabazon Earthquake of 08 May 2018,GM_Y_21_3_38167848.V2,26.543,1.407,0.006297625710121011
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_5_10541957.V2,27.489,1.043,0.003743307854531863
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_X_21_13_10541957.V2,25.043,0.838,0.003459226634258053
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_9_10541957.V2,19.979,0.816,0.0021506021356696835
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_3_10541957.V2,11.759,0.812,0.001605402602766493
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_X_21_10_10541957.V2,17.079,0.724,0.0022186717543483483
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_6_10541957.V2,20.797,0.814,0.003347542345600908
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_8_10541957.V2,30.658,0.739,0.003956689880974256
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_X_21_12_10541957.V2,16.481,0.703,0.003028071791157842
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_4_10541957.V2,17.405,0.961,0.0041134461715865555
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_7_10541957.V2,26.369,0.875,0.00400013771940415
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_X_21_11_10541957.V2,19.866,0.859,0.0035820186481909043
23481,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_21_2_10541957.V2,15.409,1.121,0.0023857673375921864
23481,Devore Earthquake of 29 Dec 2015,GM_X_21_12_37507576.V2,12.44,0.74,0.002852689005793768
23481,Devore Earthquake of 29 Dec 2015,GM_Y_21_7_37507576.V2,10.42,0.521,0.0026221327612434737
23481,Devore Earthquake of 29 Dec 2015,GM_Y_21_2_37507576.V2,6.87,0.716,0.0026081820806412408
23481,Devore Earthquake of 29 Dec 2015,GM_X_21_13_37507576.V2,10.955,0.691,0.002182178718584665
23481,Devore Earthquake of 29 Dec 2015,GM_Y_21_9_37507576.V2,10.423,0.513,0.0017380945081355529
23481,Devore Earthquake of 29 Dec 2015,GM_Y_21_3_37507576.V2,7.24,0.714,0.002388547516797398
23481,Devore Earthquake of 29 Dec 2015,GM_Y_21_6_37507576.V2,12.972,0.464,0.003238667913328151
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_21_3_38457511.V2,30.799,4.5,0.036371891082037665
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_21_6_38457511.V2,28.948,2.721,0.016506369706978403
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_X_21_13_38457511.V2,27.874,2.915,0.01760538534444983
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_21_9_38457511.V2,16.63,2.289,0.009572932023267424
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_21_7_38457511.V2,24.565,2.395,0.015007509322167805
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_Y_21_2_38457511.V2,30.019,3.606,0.03358383002734334
23481,Ridgecrest Earthquake of 05 Jul 2019,GM_X_21_12_38457511.V2,25.991,4.426,0.022910582139695452
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_Y_21_6_38443183.V2,11.831,0.964,0.003888168686928772
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_Y_21_3_38443183.V2,17.097,2.553,0.011301127013431904
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_Y_21_9_38443183.V2,7.327,0.729,0.0017486861771470483
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_X_21_13_38443183.V2,7.666,0.909,0.002469329676653845
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_Y_21_2_38443183.V2,17.965,2.533,0.011457762397751236
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_Y_21_7_38443183.V2,10.761,0.974,0.003797309931817475
23481,Ridgecrest Earthquake of 04 Jul 2019,GM_X_21_12_38443183.V2,13.604,1.472,0.005712082563130112
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_9_10736069.V2,9.874,1.015,0.002119266221752041
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_5_10736069.V2,16.575,1.281,0.005107128905149752
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_21_13_10736069.V2,9.872,0.882,0.0020708686533550957
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_21_10_10736069.V2,21.07,2.586,0.011614889567973729
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_6_10736069.V2,19.123,1.667,0.0069837598072768296
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_3_10736069.V2,17.073,1.96,0.0067507179898518045
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_21_12_10736069.V2,14.497,1.328,0.005724629989501425
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_4_10736069.V2,15.688,1.435,0.007345259176016234
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_8_10736069.V2,10.083,0.919,0.0021156017330453943
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_2_10736069.V2,19.738,2.048,0.009642170698735403
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_21_7_10736069.V2,13.426,1.21,0.004896488296381954
23481,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_21_11_10736069.V2,15.353,1.854,0.006286728640360365
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_7_11006189.V2,29.263,0.686,0.0039506168302097106
23481,Beaumont Earthquake of 14 Sep 2011,GM_X_21_11_11006189.V2,18.075,0.481,0.0019936750402418713
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_2_11006189.V2,14.441,0.45,0.001093522833725036
23481,Beaumont Earthquake of 14 Sep 2011,GM_X_21_12_11006189.V2,19.109,0.463,0.0012780795282938133
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_4_11006189.V2,23.509,0.554,0.0029026003702635893
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_3_11006189.V2,8.553,0.381,0.0005245857830553651
23481,Beaumont Earthquake of 14 Sep 2011,GM_X_21_10_11006189.V2,13.117,0.488,0.0012627797930292583
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_6_11006189.V2,38.382,0.646,0.006583932870173855
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_5_11006189.V2,36.977,0.821,0.006144157681015768
23481,Beaumont Earthquake of 14 Sep 2011,GM_X_21_13_11006189.V2,29.598,0.705,0.0028534288836865283
23481,Beaumont Earthquake of 14 Sep 2011,GM_Y_21_9_11006189.V2,20.922,0.463,0.0010959304327726068
23481,Banning Earthquake of 06 Jan 2016,GM_X_21_12_37510616.V2,8.875,0.276,0.0012753164280580505
23481,Banning Earthquake of 06 Jan 2016,GM_Y_21_8_37510616.V2,10.207,0.255,0.0013955957758628988
23481,Banning Earthquake of 06 Jan 2016,GM_Y_21_2_37510616.V2,10.431,0.448,0.0011804101493896595
23481,Banning Earthquake of 06 Jan 2016,GM_Y_21_7_37510616.V2,12.442,0.577,0.0023555448143734894
23481,Banning Earthquake of 06 Jan 2016,GM_Y_21_9_37510616.V2,11.612,0.489,0.001084797198182979
23481,Banning Earthquake of 06 Jan 2016,GM_X_21_13_37510616.V2,12.923,0.324,0.0016571347217367563
23481,Banning Earthquake of 06 Jan 2016,GM_Y_21_6_37510616.V2,14.643,0.507,0.003188667413371622
23481,Banning Earthquake of 06 Jan 2016,GM_Y_21_3_37510616.V2,6.96,0.485,0.0011422519920724658
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_10_14403732.V2,17.229,0.797,0.0024885125259313324
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_X_6_9_14403732.V2,8.305,0.344,0.0010233482348855733
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Z_6_1_14403732.V2,7.011,0.219,0.0005126768553652658
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_5_14403732.V2,6.814,0.264,0.00027440619117384703
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_X_6_15_14403732.V2,16.788,0.944,0.006296070461521167
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_13_14403732.V2,21.557,1.288,0.00530617565915147
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Z_6_4_14403732.V2,3.992,0.12,0.00020940431967928478
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_X_6_6_14403732.V2,3.16,0.123,0.0001799093248332431
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_X_6_12_14403732.V2,12.279,0.687,0.0030107365873458325
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_14_14403732.V2,21.914,1.3,0.0072216077529733734
13213,Palomar Observatory  Earthquake of 17 Nov 2008,"GM_(-x,-y)_6_3_14403732.V2",6.992,0.281,0.00047322654981972093
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_7_14403732.V2,8.878,0.42,0.0008325068696064973
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_11_14403732.V2,15.663,0.861,0.003201385655105721
13213,Palomar Observatory  Earthquake of 17 Nov 2008,"GM_(+x,-y)_6_2_14403732.V2",4.506,0.117,0.00020487897938383288
13213,Palomar Observatory  Earthquake of 17 Nov 2008,GM_Y_6_8_14403732.V2,8.145,0.436,0.0010052904634577878
13213,Calexico Earthquake of 04 Apr 2010,GM_Z_6_1_14607652.V2,23.265,1.877,0.011898739767240082
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_5_14607652.V2,25.027,2.985,0.015028722977623227
13213,Calexico Earthquake of 04 Apr 2010,GM_X_6_15_14607652.V2,64.713,4.723,0.17791506037920085
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_13_14607652.V2,109.167,6.858,0.21579985763454307
13213,Calexico Earthquake of 04 Apr 2010,GM_Z_6_4_14607652.V2,11.628,2.291,0.003697151470244354
13213,Calexico Earthquake of 04 Apr 2010,GM_X_6_6_14607652.V2,14.084,3.101,0.00762159763136597
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_10_14607652.V2,70.481,4.906,0.0913505434749342
13213,Calexico Earthquake of 04 Apr 2010,GM_X_6_9_14607652.V2,23.772,3.159,0.024165189446825792
13213,Calexico Earthquake of 04 Apr 2010,"GM_(+x,-y)_6_2_14607652.V2",14.273,2.29,0.005046638747887088
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_8_14607652.V2,37.743,3.494,0.030956612697423603
13213,Calexico Earthquake of 04 Apr 2010,GM_X_6_12_14607652.V2,45.09,3.529,0.08566013499551357
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_14_14607652.V2,122.943,8.354,0.2963819051237205
13213,Calexico Earthquake of 04 Apr 2010,"GM_(-x,-y)_6_3_14607652.V2",37.332,3.582,0.02192142817890747
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_7_14607652.V2,30.177,3.205,0.023568957967350434
13213,Calexico Earthquake of 04 Apr 2010,GM_Y_6_11_14607652.V2,76.385,5.952,0.12049813539944294
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_7_10275733.V2,24.764,0.787,0.0038246828827012656
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_11_10275733.V2,22.99,0.853,0.005080155477550285
13213,Lake Elsinore Earthquake of 02 Sep 2007,"GM_(-x,-y)_6_3_10275733.V2",11.464,0.303,0.0012554429487398207
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_X_6_12_10275733.V2,24.994,0.769,0.006396569517125612
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_14_10275733.V2,29.945,1.6,0.010664922376124323
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_8_10275733.V2,18.728,0.59,0.0026668875443853555
13213,Lake Elsinore Earthquake of 02 Sep 2007,"GM_(+x,-y)_6_2_10275733.V2",8.459,0.177,0.0007868209751729299
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_X_6_9_10275733.V2,20.384,0.555,0.0035477103944863563
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_10_10275733.V2,31.211,0.979,0.007143418213624612
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_5_10275733.V2,12.433,0.51,0.0012511789159147123
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_X_6_6_10275733.V2,12.541,0.337,0.001048165607405765
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_X_6_15_10275733.V2,23.536,1.028,0.010661136157204118
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Z_6_4_10275733.V2,6.231,0.184,0.00051536275051341
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Y_6_13_10275733.V2,32.876,1.676,0.012231673719729079
13213,Lake Elsinore Earthquake of 02 Sep 2007,GM_Z_6_1_10275733.V2,12.248,0.368,0.002053274569712132
13213,Anza Earthquake of 03 Apr 2020,GM_X_6_6_39126079.V2,6.766,0.232,0.000526400465738606
13213,Anza Earthquake of 03 Apr 2020,GM_X_6_15_39126079.V2,23.355,1.251,0.01099335388261021
13213,Anza Earthquake of 03 Apr 2020,GM_Z_6_4_39126079.V2,6.617,0.233,0.0006609762600828344
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_13_39126079.V2,36.485,2.034,0.021112885562633524
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_5_39126079.V2,11.659,0.59,0.0017860284176689856
13213,Anza Earthquake of 03 Apr 2020,GM_Z_6_1_39126079.V2,9.842,0.489,0.002161171671600378
13213,Anza Earthquake of 03 Apr 2020,GM_X_6_9_39126079.V2,8.242,0.513,0.0019850557181447306
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_10_39126079.V2,21.452,1.352,0.0076806752210203805
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_8_39126079.V2,14.894,0.741,0.002762507409618678
13213,Anza Earthquake of 03 Apr 2020,"GM_(+x,-y)_6_2_39126079.V2",9.875,0.372,0.0014263389224837754
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_11_39126079.V2,16.006,1.006,0.004834710867800684
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_7_39126079.V2,13.619,0.799,0.0026156669590152513
13213,Anza Earthquake of 03 Apr 2020,"GM_(-x,-y)_6_3_39126079.V2",12.11,0.533,0.002417893952738602
13213,Anza Earthquake of 03 Apr 2020,GM_X_6_12_39126079.V2,15.525,0.924,0.005426244255007043
13213,Anza Earthquake of 03 Apr 2020,GM_Y_6_14_39126079.V2,27.475,1.622,0.010812002302360601
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_11_10410337.V2,13.029,0.563,0.006058110644835671
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_7_10410337.V2,12.635,0.353,0.0029920426234840043
13213,Inglewood Area   Earthquake of 17 May 2009,"GM_(-x,-y)_6_3_10410337.V2",17.199,0.503,0.003860374113177395
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_14_10410337.V2,17.197,0.91,0.014086653744838425
13213,Inglewood Area   Earthquake of 17 May 2009,GM_X_6_12_10410337.V2,13.849,0.638,0.0058013038005198725
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_8_10410337.V2,15.933,0.456,0.0033965463467797294
13213,Inglewood Area   Earthquake of 17 May 2009,"GM_(+x,-y)_6_2_10410337.V2",5.88,0.154,0.0009646463042547276
13213,Inglewood Area   Earthquake of 17 May 2009,GM_X_6_9_10410337.V2,9.727,0.294,0.0019758142929724343
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_10_10410337.V2,15.029,0.613,0.008763433962407202
13213,Inglewood Area   Earthquake of 17 May 2009,GM_X_6_6_10410337.V2,6.034,0.225,0.0008446318880951103
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Z_6_4_10410337.V2,4.531,0.136,0.000519629875113415
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_13_10410337.V2,23.397,1.017,0.021025734053677764
13213,Inglewood Area   Earthquake of 17 May 2009,GM_X_6_15_10410337.V2,22.54,0.991,0.013866969518898244
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Y_6_5_10410337.V2,5.819,0.201,0.0008013182645138391
13213,Inglewood Area   Earthquake of 17 May 2009,GM_Z_6_1_10410337.V2,14.472,0.563,0.002602764606928892
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Y_6_14_10597061.V2,14.264,0.861,0.006221644029340401
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_X_6_12_10597061.V2,11.121,0.577,0.0037761700849963296
13213,Ocotillo Area  Earthquake of 10 Apr 2010,"GM_(-x,-y)_6_3_10597061.V2",3.302,0.167,0.00023416208974804637
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Y_6_11_10597061.V2,10.471,0.527,0.0027687151396943452
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Y_6_7_10597061.V2,8.214,0.293,0.0008200604901598014
13213,Ocotillo Area  Earthquake of 10 Apr 2010,"GM_(+x,-y)_6_2_10597061.V2",2.51,0.078,8.922315999175229e-05
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Y_6_8_10597061.V2,5.865,0.281,0.0008908699841170146
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Y_6_10_10597061.V2,13.603,0.659,0.0036792314624900756
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_X_6_9_10597061.V2,7.495,0.292,0.001016991881522224
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Z_6_1_10597061.V2,3.451,0.143,0.00021161418024536353
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Y_6_13_10597061.V2,20.838,1.014,0.00853341653539371
13213,Ocotillo Area  Earthquake of 10 Apr 2010,GM_Z_6_4_10597061.V2,1.919,0.056,8.917836331671022e-05
